Best Fitness (Genetic Algorithm High Mutation Rate),Mean Fitness (Genetic Algorithm High Mutation Rate),Std Fitness (Genetic Algorithm High Mutation Rate),Execution Time (Genetic Algorithm High Mutation Rate),Best Fitness (Genetic Algorithm High Mutation Rate Bridge),Mean Fitness (Genetic Algorithm High Mutation Rate Bridge),Std Fitness (Genetic Algorithm High Mutation Rate Bridge),Execution Time (Genetic Algorithm High Mutation Rate Bridge)
1.2962824151016823,-0.016287080897350252,0.5515637328840175,7141.344838094711,1.1429606803660568,-0.043718493182483754,0.5539734352583741,7097.103503131866
1.7237013001189045,0.2426883814832701,0.5397116123298431,7141.344838094711,1.3219958054667968,0.15856592807447029,0.5152879186197993,7097.103503131866
1.9693334946123193,0.26025805224205606,0.6354390144574886,7141.344838094711,1.4723312352633022,0.2017427465831,0.648180369760686,7097.103503131866
1.9693334946123193,0.34745890031981885,0.7084175201352615,7141.344838094711,1.646461544973921,0.2918912292620137,0.634037635594806,7097.103503131866
2.0278841765526057,0.297299232391634,0.8321222041884774,7141.344838094711,1.7027255335530591,0.34300576565022783,0.6768316612304925,7097.103503131866
2.0278841765526057,0.36923539754665635,0.8513018735506904,7141.344838094711,1.7619805855893957,0.43336104307732715,0.7579652065542126,7097.103503131866
2.0278841765526057,0.41265647181233744,0.886259196313109,7141.344838094711,1.7878181900414105,0.35593746790495445,0.8283206717427498,7097.103503131866
2.0767693999317762,0.5611654852004632,0.8317240230931319,7141.344838094711,1.7878181900414105,0.5067654695924027,0.7740132912807243,7097.103503131866
2.5690896331864588,0.5954594558670594,0.979691652912966,7141.344838094711,1.7878181900414105,0.4414086110536829,0.8922724915432665,7097.103503131866
2.5690896331864588,0.5971570792747629,1.0108391426036412,7141.344838094711,1.8121973460108787,0.5389779875179064,0.8117918395205734,7097.103503131866
2.6332920477118917,0.6022877725833433,1.105290743305889,7141.344838094711,1.9220373359290748,0.6467008765480038,0.9022388091549459,7097.103503131866
2.6332920477118917,0.6717509798220018,1.0392848396142638,7141.344838094711,1.944424354683583,0.5079129456259377,0.9285404340926467,7097.103503131866
2.7099229321538116,0.686747712269829,1.132059994438956,7141.344838094711,2.2018945754739283,0.5312834910462993,0.9024741438127215,7097.103503131866
2.7099229321538116,0.7354474949285346,1.1451039325928272,7141.344838094711,2.32217390296221,0.5474402321371254,0.983241900523651,7097.103503131866
2.7245886356844418,0.7597344804314053,1.2294868846866005,7141.344838094711,2.326616050474773,0.6123278750654474,0.9668584319379597,7097.103503131866
2.7245886356844418,0.7293290942830115,1.1696950754635829,7141.344838094711,2.326616050474773,0.5579202969830271,1.0224466951895212,7097.103503131866
2.8334126331320504,0.8135430336415567,1.182543411948895,7141.344838094711,2.342738586694481,0.582512898888375,0.9976815690303248,7097.103503131866
2.8334126331320504,0.6891342041001514,1.1954889351081603,7141.344838094711,2.342738586694481,0.6806361508647608,0.9999145837885391,7097.103503131866
2.8334126331320504,0.6746947342786143,1.2071379921524517,7141.344838094711,2.41569162775296,0.7083085372337606,1.0272460570752389,7097.103503131866
2.9304062540469062,0.7867664281978215,1.2288284295850243,7141.344838094711,2.5024688122418888,0.6776591311884129,1.058015632218028,7097.103503131866
2.942908589919331,0.9037012730124074,1.2659805873509284,7141.344838094711,2.5845024044543603,0.6911807270109633,1.1315888209574083,7097.103503131866
2.942908589919331,0.7966100970824523,1.2889829685702021,7141.344838094711,2.5845024044543603,0.7404859641296766,1.0974353986699186,7097.103503131866
3.0589974652046292,0.9066183936646415,1.2986842633241922,7141.344838094711,2.6248109068507963,0.7400420905436944,1.1487149050085699,7097.103503131866
3.1227889534477224,0.841669674719026,1.3022234319089772,7141.344838094711,2.733797488507006,0.6835413676901967,1.153857738982615,7097.103503131866
3.22447368900297,0.9663175892193363,1.3335742681650289,7141.344838094711,2.748565792388297,0.7880606548015818,1.1728318693205495,7097.103503131866
3.269698094437783,0.8306328741348258,1.3697705466240748,7141.344838094711,2.8064932621324536,0.7717740391614275,1.158389903990678,7097.103503131866
3.3218348708157324,0.9080099616147301,1.3524854482810658,7141.344838094711,2.9237869076880165,0.7762752407134832,1.198024066666386,7097.103503131866
3.3218348708157324,0.9216156072705892,1.4311871053898944,7141.344838094711,2.9237869076880165,0.7806647545882195,1.2060928817557843,7097.103503131866
3.3920477804403375,0.9318312893766837,1.4313087992575624,7141.344838094711,2.9237869076880165,0.8026683159389322,1.2315592518179468,7097.103503131866
3.4976478367082513,1.042681823271724,1.418589239525626,7141.344838094711,3.028549281122821,0.9416567422573607,1.2483467536220183,7097.103503131866
3.673465013744228,1.034354830461326,1.4462516812586175,7141.344838094711,3.028549281122821,0.9537435325418615,1.3221713605735257,7097.103503131866
3.693219234210301,0.9534016644968357,1.4837192150944387,7141.344838094711,3.028549281122821,0.9013925868653183,1.3835694961547313,7097.103503131866
3.693219234210301,0.9512242659752831,1.5462512642189072,7141.344838094711,3.184753465306752,0.8654247984521751,1.4113397364879718,7097.103503131866
3.693219234210301,0.9349276097362569,1.5200865127955407,7141.344838094711,3.2414094993749187,1.035118981821937,1.4202882838765778,7097.103503131866
3.693219234210301,0.8834049622430866,1.5322729447441286,7141.344838094711,3.4792295102456485,0.951615345694101,1.4225085757033633,7097.103503131866
3.8082206568586914,1.0066218344967552,1.5641758904808813,7141.344838094711,3.4792295102456485,0.9254600931936954,1.4829925876681043,7097.103503131866
3.8344500643046984,1.0732970480126354,1.6433291147960216,7141.344838094711,3.483539271175116,1.0348342695498096,1.5119469851604985,7097.103503131866
3.8741483270346606,0.9882377823048916,1.6640283595955097,7141.344838094711,3.514810921475899,1.020823524651174,1.4909799903390155,7097.103503131866
3.8990641368509045,1.184225797021406,1.673816164866592,7141.344838094711,3.64569864226288,1.1781410959165846,1.452952862586106,7097.103503131866
3.8990641368509045,1.1254453944385725,1.7371499496565446,7141.344838094711,3.7591739745334407,1.1922473803508171,1.5567176820762376,7097.103503131866
3.9012568902694875,1.0953599919939894,1.7065585498821942,7141.344838094711,3.788482416430084,1.224462942408566,1.6306840652121557,7097.103503131866
3.9012568902694875,1.0193410938821783,1.70270150282366,7141.344838094711,3.8515355911983824,1.267660259770421,1.564302654724784,7097.103503131866
3.9012568902694875,1.0261934255995055,1.6380944637041988,7141.344838094711,3.8733155917974402,1.404360716676306,1.6404924018001068,7097.103503131866
3.925794412454638,1.1181029591580063,1.6930340873281353,7141.344838094711,4.141986514054069,1.5199813942941487,1.7022226568007794,7097.103503131866
3.925794412454638,1.1131789601961806,1.7644320377895404,7141.344838094711,4.142398594789777,1.2708909334726748,1.7339374347762007,7097.103503131866
3.9826294512658604,1.1426876968260635,1.7873781309697445,7141.344838094711,4.253791056042061,1.3957569294678684,1.8045299703199795,7097.103503131866
3.9826294512658604,1.0698439566913387,1.8061518414527789,7141.344838094711,4.253791056042061,1.3158053679821227,1.8102496617013593,7097.103503131866
4.005233609596554,1.105150812304928,1.754938371532803,7141.344838094711,4.253791056042061,1.180805604436689,1.818858472858,7097.103503131866
4.005233609596554,1.0943007082416496,1.7751016169825398,7141.344838094711,4.253791056042061,1.1577417429439607,1.8035277838754897,7097.103503131866
4.005233609596554,1.0978023429473815,1.7390615229158022,7141.344838094711,4.258331376775463,1.4954614761990506,1.9264833453287271,7097.103503131866
4.005233609596554,1.2316549887113135,1.7672523966995821,7141.344838094711,4.258331376775463,1.4787778477120255,1.9095183434636258,7097.103503131866
4.005233609596554,1.3026136639879318,1.7934396256961036,7141.344838094711,4.282790907864937,1.6038950999332475,1.974672468823627,7097.103503131866
4.005233609596554,1.1659886618543571,1.7949523859168568,7141.344838094711,4.294494076758772,1.6717225176336814,2.045897976622814,7097.103503131866
4.005233609596554,1.2611449390202036,1.8179456963589953,7141.344838094711,4.343239576738329,1.565179369829371,1.9347470734646095,7097.103503131866
4.005233609596554,1.2532261725818925,1.784938793246117,7141.344838094711,4.343239576738329,1.503059091600391,1.9448236739205984,7097.103503131866
4.005233609596554,1.3052871915556805,1.7741927082988223,7141.344838094711,4.500449588984198,1.3841725145621215,1.9537689346989517,7097.103503131866
4.005233609596554,1.1860167256977872,1.7884285092640373,7141.344838094711,4.5054449013524565,1.5285936614436966,1.9816712407350277,7097.103503131866
4.005233609596554,1.1063035777022563,1.8641576761821839,7141.344838094711,4.5054449013524565,1.4447242924141384,2.055450678295961,7097.103503131866
4.096591185068041,1.2190246510421945,1.7784313487281096,7141.344838094711,4.5054449013524565,1.4233853388389068,2.0199976687816807,7097.103503131866
4.096591185068041,1.2620244158949683,1.8312781257048996,7141.344838094711,4.5054449013524565,1.5124800507786886,1.9918329192824182,7097.103503131866
4.118012072539964,1.2029195237165902,1.8653433189287991,7141.344838094711,4.5054449013524565,1.3995463773889445,2.0985280354651126,7097.103503131866
4.118012072539964,1.224913384918315,1.8884553696440691,7141.344838094711,4.5054449013524565,1.354149366245468,2.0178962860315512,7097.103503131866
4.118012072539964,1.315237115056867,1.887429174125025,7141.344838094711,4.571466814919619,1.4590624709561912,2.0384317244636505,7097.103503131866
4.118012072539964,1.1800830727841034,1.9314191838322805,7141.344838094711,4.571466814919619,1.4543787778944317,2.057901826816942,7097.103503131866
4.118012072539964,1.1964636785035747,1.8734183759536207,7141.344838094711,4.571466814919619,1.5795842915895464,2.0660563327529307,7097.103503131866
4.118012072539964,1.3251598020764717,1.8500790022323916,7141.344838094711,4.635512626057234,1.5324361768264858,2.057689933486073,7097.103503131866
4.118012072539964,1.3684393159433175,1.9044779465504025,7141.344838094711,4.635512626057234,1.4808174910781458,2.09776659694237,7097.103503131866
4.260374359108331,1.3293482091165623,1.8379604214208434,7141.344838094711,4.635512626057234,1.478651893363304,2.0538172769569067,7097.103503131866
4.260374359108331,1.130172226514969,1.8547708779131689,7141.344838094711,4.635512626057234,1.5827245378125536,2.0945902181574505,7097.103503131866
4.260374359108331,1.124570027722666,1.863239184050118,7141.344838094711,4.635512626057234,1.667741328709901,2.148279257973675,7097.103503131866
4.260374359108331,1.381094788623543,1.8597290145918766,7141.344838094711,4.635512626057234,1.6893469382255817,2.149318994115407,7097.103503131866
4.260374359108331,1.1904368311112672,1.8267286227991655,7141.344838094711,4.635512626057234,1.52627213015635,2.137331225950141,7097.103503131866
4.260374359108331,1.3500699613712368,1.9329765056809483,7141.344838094711,4.635512626057234,1.6013082705990471,2.08688793128925,7097.103503131866
4.260374359108331,1.4053076930129138,1.918702909411546,7141.344838094711,4.635512626057234,1.6737638761555413,2.2215307784033143,7097.103503131866
4.260374359108331,1.4408458002796334,1.921974452774054,7141.344838094711,4.635512626057234,1.722110149925064,2.16574617145159,7097.103503131866
4.309541895552014,1.4647704702807838,1.9922407489019698,7141.344838094711,4.635512626057234,1.8500547236233473,2.172430578163244,7097.103503131866
4.309541895552014,1.413454834898652,1.991448875153835,7141.344838094711,4.635512626057234,1.7875596007032506,2.1203856065049074,7097.103503131866
4.311072834412042,1.3288088641251794,1.9329306041414849,7141.344838094711,4.670665283731699,1.7197529661356064,2.1646388260895053,7097.103503131866
4.317064311902882,1.3450997167471357,1.9096449309920147,7141.344838094711,4.670665283731699,1.7163420535269605,2.1592750585286375,7097.103503131866
4.317064311902882,1.3362684686118775,1.9296810436283576,7141.344838094711,4.670665283731699,1.7043060123644609,2.107406466074272,7097.103503131866
4.333172973208602,1.4059843035950799,1.9824371041960962,7141.344838094711,4.674607966666047,1.7675635541593522,2.141113718082928,7097.103503131866
4.333172973208602,1.238164958447221,1.9684779052345196,7141.344838094711,4.674607966666047,1.6841703952046334,2.2022928789302965,7097.103503131866
4.333172973208602,1.3906524803840687,1.9768277624633068,7141.344838094711,4.674607966666047,1.6404007609992373,2.1786635747882093,7097.103503131866
4.333172973208602,1.331239749944828,1.9796508713083867,7141.344838094711,4.674607966666047,1.5260490009147465,2.1682765489501685,7097.103503131866
4.333172973208602,1.337264791339097,1.9020448112596022,7141.344838094711,4.674607966666047,1.5259552971345662,2.0869284466639586,7097.103503131866
4.375667267659761,1.2765093254185653,1.8951963301882457,7141.344838094711,4.674607966666047,1.4104646644235832,2.1451572916609,7097.103503131866
4.375667267659761,1.3217369181917735,1.9125612699352756,7141.344838094711,4.674607966666047,1.4382865927776025,2.104960169456177,7097.103503131866
4.375667267659761,1.354068715339091,1.8835045457637836,7141.344838094711,4.674607966666047,1.7636282407630492,2.1322591829024105,7097.103503131866
4.375667267659761,1.227184191627066,1.949979176915802,7141.344838094711,4.700887584382474,1.652698739906643,2.234671953208136,7097.103503131866
4.375667267659761,1.4494727744565035,1.9839785375709975,7141.344838094711,4.732761065965773,1.5413016124136911,2.19721183750318,7097.103503131866
4.375667267659761,1.3484802807524612,2.021511033398556,7141.344838094711,4.732761065965773,1.520056011794151,2.178462089535623,7097.103503131866
4.375667267659761,1.2709954382052604,1.9776867030384875,7141.344838094711,4.732761065965773,1.6225967288970984,2.2303505905029537,7097.103503131866
4.375667267659761,1.1962799415893393,2.02534890193212,7141.344838094711,4.743112244576419,1.740182937692585,2.2034478715871257,7097.103503131866
4.375667267659761,1.1619761188642266,1.9828141169685682,7141.344838094711,4.743112244576419,1.7479380360495629,2.220063874167772,7097.103503131866
4.375667267659761,1.5846061283194508,2.0059387031724905,7141.344838094711,4.743112244576419,1.6484199883420974,2.2227022900594635,7097.103503131866
4.375667267659761,1.5736051049770174,2.0204742125132538,7141.344838094711,4.743112244576419,1.7347035799093056,2.213576332378746,7097.103503131866
4.375667267659761,1.4669402294393001,2.0943275846703973,7141.344838094711,4.7460160538366525,1.7304369225907572,2.23810936900242,7097.103503131866
4.375667267659761,1.234805275180903,1.9901805868154354,7141.344838094711,4.874075696740219,1.7916635546437363,2.1902959591784072,7097.103503131866
4.375667267659761,1.4092495416608988,1.9837209731093062,7141.344838094711,4.875305177521592,1.7821468841691552,2.1752988704892102,7097.103503131866
4.375667267659761,1.4562138207873916,2.039391439792238,7141.344838094711,4.984398662455571,1.7176396495699773,2.2122273408054007,7097.103503131866
